gene_id	gene_type	gene_name
ENSMUSG00000090216	lncRNA	Gm16549
ENSMUSG00000115494	lncRNA	Gm49293
ENSMUSG00000115532	lncRNA	Gm41206
ENSMUSG00000033470	protein_coding	Cysltr2
ENSMUSG00000022106	protein_coding	Rcbtb2
ENSMUSG00000090706	lncRNA	Gm17233
ENSMUSG00000022105	protein_coding	Rb1
ENSMUSG00000033446	protein_coding	Lpar6
ENSMUSG00000022108	protein_coding	Itm2b
ENSMUSG00000022109	protein_coding	Med4
ENSMUSG00000033405	protein_coding	Nudt15
ENSMUSG00000022110	protein_coding	Sucla2
ENSMUSG00000096463	protein_coding	Gm21750
ENSMUSG00000115088	lncRNA	Gm49165
ENSMUSG00000115289	lncRNA	Gm49164
ENSMUSG00000115704	lncRNA	Gm49171
ENSMUSG00000115845	lncRNA	4933402J15Rik
ENSMUSG00000115449	lncRNA	Gm49175
ENSMUSG00000034997	protein_coding	Htr2a
ENSMUSG00000021996	protein_coding	Esd
ENSMUSG00000068015	protein_coding	Lrch1
ENSMUSG00000115002	lncRNA	Gm10847
ENSMUSG00000115019	lncRNA	Gm4278
ENSMUSG00000034959	protein_coding	Rubcnl
ENSMUSG00000021997	protein_coding	Lrrc63
ENSMUSG00000021998	protein_coding	Lcp1
ENSMUSG00000089733	lncRNA	Gm15628
ENSMUSG00000090054	lncRNA	Gm15629
ENSMUSG00000021999	protein_coding	Cpb2
ENSMUSG00000022000	protein_coding	Zc3h13
ENSMUSG00000115615	lncRNA	Gm49200
ENSMUSG00000091722	protein_coding	Siah3
ENSMUSG00000034913	protein_coding	Spert
ENSMUSG00000022002	protein_coding	Erich6b
ENSMUSG00000034893	protein_coding	Cog3
ENSMUSG00000022003	protein_coding	Slc25a30
ENSMUSG00000085829	lncRNA	Gm4285
ENSMUSG00000060126	protein_coding	Tpt1
ENSMUSG00000067995	protein_coding	Gtf2f2
ENSMUSG00000046523	protein_coding	Kctd4
ENSMUSG00000022008	protein_coding	Gpalpp1
ENSMUSG00000022009	protein_coding	Nufip1
ENSMUSG00000115625	lncRNA	2900040C04Rik
ENSMUSG00000022010	protein_coding	Tsc22d1
ENSMUSG00000115092	lncRNA	E130202H07Rik
ENSMUSG00000052584	protein_coding	Serp2
ENSMUSG00000101009	lncRNA	1700108F19Rik
ENSMUSG00000115709	lncRNA	4930431P22Rik
ENSMUSG00000115817	lncRNA	Gm30246
ENSMUSG00000115353	lncRNA	Gm48968
ENSMUSG00000115596	lncRNA	Gm48969
ENSMUSG00000044350	protein_coding	Lacc1
ENSMUSG00000034795	protein_coding	Ccdc122
ENSMUSG00000022012	protein_coding	Enox1
ENSMUSG00000115244	lncRNA	Gm49002
ENSMUSG00000067973	lncRNA	Gm6994
ENSMUSG00000115363	lncRNA	Gm49003
ENSMUSG00000115257	lncRNA	Gm30467
ENSMUSG00000075512	lncRNA	Gm1587
ENSMUSG00000022013	protein_coding	Dnajc15
ENSMUSG00000022014	protein_coding	Epsti1
ENSMUSG00000115517	lncRNA	Gm48954
ENSMUSG00000092272	lncRNA	Gm19301
ENSMUSG00000045655	protein_coding	Fam216b
ENSMUSG00000022015	protein_coding	Tnfsf11
ENSMUSG00000022016	protein_coding	Akap11
ENSMUSG00000034731	protein_coding	Dgkh
ENSMUSG00000058997	protein_coding	Vwa8
ENSMUSG00000115090	lncRNA	Gm49016
ENSMUSG00000115167	lncRNA	Gm49015
ENSMUSG00000115111	lncRNA	Gm4632
ENSMUSG00000071262	protein_coding	Zfp957
ENSMUSG00000022018	protein_coding	Rgcc
ENSMUSG00000022020	protein_coding	Naa16
ENSMUSG00000022022	protein_coding	Mtrf1
ENSMUSG00000043881	protein_coding	Kbtbd7
ENSMUSG00000075502	protein_coding	Kbtbd6
ENSMUSG00000022023	protein_coding	Wbp4
ENSMUSG00000036461	protein_coding	Elf1
ENSMUSG00000022024	protein_coding	Sugt1
ENSMUSG00000022025	protein_coding	Cnmd
ENSMUSG00000115740	lncRNA	Gm49042
ENSMUSG00000115422	lncRNA	4930452G13Rik
ENSMUSG00000036422	protein_coding	Pcdh8
ENSMUSG00000102774	lncRNA	Gm9748
ENSMUSG00000097927	lncRNA	Gm6999
ENSMUSG00000095959	lncRNA	Gm10845
ENSMUSG00000115190	lncRNA	Gm49542
ENSMUSG00000022026	protein_coding	Olfm4
ENSMUSG00000115542	lncRNA	Gm49046
ENSMUSG00000115455	lncRNA	Gm41219
ENSMUSG00000115825	lncRNA	Gm49048
ENSMUSG00000115006	lncRNA	Gm49054
ENSMUSG00000115043	lncRNA	Gm32455
ENSMUSG00000035566	protein_coding	Pcdh17
ENSMUSG00000115529	lncRNA	9630013A20Rik
ENSMUSG00000115217	lncRNA	Gm32729
ENSMUSG00000115271	lncRNA	4930529K09Rik
ENSMUSG00000115777	lncRNA	Gm32815
ENSMUSG00000115664	lncRNA	Gm32913
ENSMUSG00000022021	protein_coding	Diaph3
ENSMUSG00000022019	protein_coding	Tdrd3
ENSMUSG00000115479	lncRNA	Gm33203
ENSMUSG00000050505	protein_coding	Pcdh20
ENSMUSG00000115623	lncRNA	Gm41225
ENSMUSG00000115313	lncRNA	Gm48941
ENSMUSG00000115001	lncRNA	4930474H20Rik
ENSMUSG00000115292	lncRNA	Gm33246
ENSMUSG00000115368	lncRNA	Gm48942
ENSMUSG00000115720	lncRNA	4930433E05Rik
ENSMUSG00000055421	protein_coding	Pcdh9
ENSMUSG00000115822	lncRNA	Gm33450
ENSMUSG00000034689	protein_coding	Spertl
ENSMUSG00000022076	protein_coding	Klhl1
ENSMUSG00000115601	lncRNA	Gm49007
ENSMUSG00000115229	lncRNA	Gm33525
ENSMUSG00000055639	protein_coding	Dach1
ENSMUSG00000115242	lncRNA	Gm49018
ENSMUSG00000060377	protein_coding	Rpl36a-ps1
ENSMUSG00000033186	protein_coding	Mzt1
ENSMUSG00000022070	protein_coding	Bora
ENSMUSG00000033166	protein_coding	Dis3
ENSMUSG00000022064	protein_coding	Pibf1
ENSMUSG00000005148	protein_coding	Klf5
ENSMUSG00000115580	lncRNA	Gm41230
ENSMUSG00000115550	lncRNA	Gm49225
ENSMUSG00000072294	protein_coding	Klf12
ENSMUSG00000054391	lncRNA	4930517O19Rik
ENSMUSG00000110273	lncRNA	Gm41231
ENSMUSG00000115821	lncRNA	6330576A10Rik
ENSMUSG00000115506	lncRNA	Gm49237
ENSMUSG00000042888	protein_coding	Prr30
ENSMUSG00000033083	protein_coding	Tbc1d4
ENSMUSG00000075486	protein_coding	Commd6
ENSMUSG00000022111	protein_coding	Uchl3
ENSMUSG00000053821	lncRNA	Gm9922
ENSMUSG00000033060	protein_coding	Lmo7
ENSMUSG00000115696	lncRNA	Gm49292
ENSMUSG00000115816	lncRNA	Gm34589
ENSMUSG00000098557	protein_coding	Kctd12
ENSMUSG00000114980	lncRNA	4933432I03Rik
ENSMUSG00000115855	lncRNA	Gm34643
ENSMUSG00000022126	protein_coding	Acod1
ENSMUSG00000022125	protein_coding	Cln5
ENSMUSG00000022124	protein_coding	Fbxl3
ENSMUSG00000033004	protein_coding	Mycbp2
ENSMUSG00000115099	lncRNA	1700087I21Rik
ENSMUSG00000115762	lncRNA	Gm34907
ENSMUSG00000022123	protein_coding	Scel
ENSMUSG00000055717	protein_coding	Slain1
ENSMUSG00000089707	lncRNA	Slain1os
ENSMUSG00000022122	protein_coding	Ednrb
ENSMUSG00000115727	lncRNA	4930432J09Rik
ENSMUSG00000115424	lncRNA	D130079A08Rik
ENSMUSG00000048349	protein_coding	Pou4f1
ENSMUSG00000022120	protein_coding	Rnf219
ENSMUSG00000115432	lncRNA	D130009I18Rik
ENSMUSG00000022119	protein_coding	Rbm26
ENSMUSG00000091509	lncRNA	Gm17066
ENSMUSG00000053253	protein_coding	Ndfip2
ENSMUSG00000115548	lncRNA	5430440P10Rik
ENSMUSG00000022116	lncRNA	4930449E01Rik
ENSMUSG00000115386	lncRNA	Gm35909
ENSMUSG00000115149	lncRNA	9330188P03Rik
ENSMUSG00000110080	lncRNA	Gm6145
ENSMUSG00000060143	lncRNA	Gm10076
ENSMUSG00000115796	lncRNA	Gm48970
ENSMUSG00000022114	protein_coding	Spry2
ENSMUSG00000022113	protein_coding	Trim52
ENSMUSG00000115754	lncRNA	Gm48972
ENSMUSG00000115439	lncRNA	Gm36107
ENSMUSG00000099794	lncRNA	1700128A07Rik
ENSMUSG00000115562	lncRNA	Gm48977
ENSMUSG00000075478	protein_coding	Slitrk1
ENSMUSG00000045871	protein_coding	Slitrk6
ENSMUSG00000115650	lncRNA	Gm48992
ENSMUSG00000033214	protein_coding	Slitrk5
ENSMUSG00000058126	protein_coding	Tpm3-rs7
ENSMUSG00000115320	lncRNA	4930524C18Rik
ENSMUSG00000115309	lncRNA	Gm49010
ENSMUSG00000115372	lncRNA	1700100I10Rik
ENSMUSG00000114979	lncRNA	Gm31072
ENSMUSG00000089726	lncRNA	Mir17hg
ENSMUSG00000022112	protein_coding	Gpc5
ENSMUSG00000093551	lncRNA	4930505G20Rik
ENSMUSG00000093497	lncRNA	Gm20713
ENSMUSG00000058571	protein_coding	Gpc6
ENSMUSG00000022129	protein_coding	Dct
ENSMUSG00000115689	lncRNA	4930435M08Rik
ENSMUSG00000022130	protein_coding	Tgds
ENSMUSG00000022131	protein_coding	Gpr180
ENSMUSG00000115774	lncRNA	4933431J24Rik
ENSMUSG00000061517	protein_coding	Sox21
ENSMUSG00000090534	lncRNA	Gm4675
ENSMUSG00000092109	protein_coding	Gm9376
ENSMUSG00000115258	lncRNA	Gm32093
ENSMUSG00000096997	lncRNA	Gm26791
ENSMUSG00000099911	lncRNA	1700044C05Rik
ENSMUSG00000032849	protein_coding	Abcc4
ENSMUSG00000098630	lncRNA	Gm27198
ENSMUSG00000022132	protein_coding	Cldn10
ENSMUSG00000042156	protein_coding	Dzip1
ENSMUSG00000115718	lncRNA	Gm49179
ENSMUSG00000022136	protein_coding	Dnajc3
ENSMUSG00000115220	lncRNA	Gm49768
ENSMUSG00000042104	protein_coding	Uggt2
ENSMUSG00000087479	lncRNA	Gm16835
ENSMUSG00000053465	protein_coding	Hs6st3
ENSMUSG00000100274	lncRNA	1700006F04Rik
ENSMUSG00000115639	lncRNA	4930404K13Rik
ENSMUSG00000044819	protein_coding	Oxgr1
ENSMUSG00000115146	lncRNA	Gm4681
ENSMUSG00000114983	lncRNA	Gm48997
ENSMUSG00000022139	protein_coding	Mbnl2
ENSMUSG00000097903	lncRNA	Gm26679
ENSMUSG00000051615	protein_coding	Rap2a
ENSMUSG00000115648	lncRNA	Gm49008
ENSMUSG00000090284	lncRNA	Gm17613
ENSMUSG00000115835	lncRNA	Gm41253
ENSMUSG00000030662	protein_coding	Ipo5
ENSMUSG00000025555	protein_coding	Farp1
ENSMUSG00000085133	lncRNA	B930095G15Rik
ENSMUSG00000063410	protein_coding	Stk24
ENSMUSG00000115123	lncRNA	Gm33299
ENSMUSG00000025557	protein_coding	Slc15a1
ENSMUSG00000115390	lncRNA	Gm49035
ENSMUSG00000025558	protein_coding	Dock9
ENSMUSG00000102112	lncRNA	1810041H14Rik
ENSMUSG00000041765	protein_coding	Ubac2
ENSMUSG00000050350	protein_coding	Gpr18
ENSMUSG00000051212	protein_coding	Gpr183
ENSMUSG00000071229	protein_coding	Timm8a2
ENSMUSG00000115121	lncRNA	Gm49236
ENSMUSG00000085615	lncRNA	A330035P11Rik
ENSMUSG00000025544	protein_coding	Tm9sf2
ENSMUSG00000025545	protein_coding	Clybl
ENSMUSG00000100585	lncRNA	1700108J01Rik
ENSMUSG00000115263	lncRNA	Gm5089
ENSMUSG00000064052	lncRNA	Gm5089.1
ENSMUSG00000041703	protein_coding	Zic5
ENSMUSG00000085555	lncRNA	2610035F20Rik
ENSMUSG00000061524	protein_coding	Zic2
ENSMUSG00000075465	lncRNA	Gm10837
ENSMUSG00000041650	protein_coding	Pcca
ENSMUSG00000041625	protein_coding	Ggact
ENSMUSG00000075463	lncRNA	4930594M22Rik
ENSMUSG00000041594	protein_coding	Tmtc4
ENSMUSG00000085423	lncRNA	4930594M22Rik.1
ENSMUSG00000115016	lncRNA	Gm33906
ENSMUSG00000000197	protein_coding	Nalcn
ENSMUSG00000032925	protein_coding	Itgbl1
ENSMUSG00000025551	protein_coding	Fgf14
ENSMUSG00000101445	lncRNA	Gm28932
ENSMUSG00000099994	lncRNA	1700024B18Rik
ENSMUSG00000115490	lncRNA	4930404O17Rik
ENSMUSG00000115013	lncRNA	Gm49231
ENSMUSG00000064373	protein_coding	Selenop
ENSMUSG00000091119	protein_coding	Ccdc152
ENSMUSG00000055737	protein_coding	Ghr
ENSMUSG00000022184	protein_coding	Fbxo4
ENSMUSG00000041935	protein_coding	AW549877
ENSMUSG00000097662	lncRNA	Gm2093
ENSMUSG00000087221	lncRNA	BC037032
ENSMUSG00000022186	protein_coding	Oxct1
ENSMUSG00000086297	lncRNA	Gm15632
ENSMUSG00000049148	protein_coding	Plcxd3
ENSMUSG00000022181	protein_coding	C6
ENSMUSG00000022155	protein_coding	Mroh2b
ENSMUSG00000079105	protein_coding	C7
ENSMUSG00000041849	protein_coding	Card6
ENSMUSG00000041841	protein_coding	Rpl37
ENSMUSG00000050697	protein_coding	Prkaa1
ENSMUSG00000087532	lncRNA	Gm15938
ENSMUSG00000022151	protein_coding	Ttc33
ENSMUSG00000039942	protein_coding	Ptger4
ENSMUSG00000022150	protein_coding	Dab2
ENSMUSG00000089771	lncRNA	Gm16311
ENSMUSG00000022149	protein_coding	C9
ENSMUSG00000022148	protein_coding	Fyb
ENSMUSG00000089647	lncRNA	Gm2245
ENSMUSG00000050310	protein_coding	Rictor
ENSMUSG00000022146	protein_coding	Osmr
ENSMUSG00000054263	protein_coding	Lifr
ENSMUSG00000042961	protein_coding	Egflam
ENSMUSG00000090199	lncRNA	Gm16029
ENSMUSG00000115497	lncRNA	Gm49207
ENSMUSG00000022144	protein_coding	Gdnf
ENSMUSG00000039828	protein_coding	Wdr70
ENSMUSG00000022142	protein_coding	Nup155
ENSMUSG00000039801	protein_coding	Cplane1
ENSMUSG00000022141	protein_coding	Nipbl
ENSMUSG00000115640	lncRNA	Gm49247
ENSMUSG00000115591	lncRNA	Gm31282
ENSMUSG00000115480	lncRNA	Gm49249
ENSMUSG00000095663	lncRNA	Gm2310
ENSMUSG00000005360	protein_coding	Slc1a3
ENSMUSG00000048424	protein_coding	Ranbp3l
ENSMUSG00000022253	protein_coding	Nadk2
ENSMUSG00000054115	protein_coding	Skp2
ENSMUSG00000039704	protein_coding	Lmbrd2
ENSMUSG00000072664	protein_coding	Ugt3a1
ENSMUSG00000049152	protein_coding	Ugt3a2
ENSMUSG00000039676	protein_coding	Capsl
ENSMUSG00000003882	protein_coding	Il7r
ENSMUSG00000072663	protein_coding	Spef2
ENSMUSG00000005268	protein_coding	Prlr
ENSMUSG00000089678	protein_coding	Agxt2
ENSMUSG00000044224	protein_coding	Dnajc21
ENSMUSG00000022247	protein_coding	Brix1
ENSMUSG00000022248	protein_coding	Rad1
ENSMUSG00000022249	protein_coding	Ttc23l
ENSMUSG00000022246	protein_coding	Rai14
ENSMUSG00000115667	lncRNA	Gm10389
ENSMUSG00000096971	lncRNA	4930556M19Rik
ENSMUSG00000115151	lncRNA	Gm19276
ENSMUSG00000058914	protein_coding	C1qtnf3
ENSMUSG00000022244	protein_coding	Amacr
ENSMUSG00000022243	protein_coding	Slc45a2
ENSMUSG00000060735	protein_coding	Rxfp3
ENSMUSG00000047497	protein_coding	Adamts12
ENSMUSG00000022241	protein_coding	Tars
ENSMUSG00000115076	lncRNA	Gm49106
ENSMUSG00000115804	lncRNA	Gm49107
ENSMUSG00000115585	lncRNA	Gm41271
ENSMUSG00000022206	protein_coding	Npr3
ENSMUSG00000115240	lncRNA	Gm5144
ENSMUSG00000099349	lncRNA	1700047G03Rik
ENSMUSG00000022205	protein_coding	Sub1
ENSMUSG00000115441	lncRNA	Gm34759
ENSMUSG00000022201	protein_coding	Zfr
ENSMUSG00000115153	lncRNA	Gm49240
ENSMUSG00000039458	protein_coding	Mtmr12
ENSMUSG00000097221	protein_coding	1810049J17Rik
ENSMUSG00000022200	protein_coding	Golph3
ENSMUSG00000022197	protein_coding	Pdzd2
ENSMUSG00000022195	protein_coding	6030458C11Rik
ENSMUSG00000022191	protein_coding	Drosha
ENSMUSG00000039385	protein_coding	Cdh6
ENSMUSG00000115419	lncRNA	Gm49113
ENSMUSG00000115782	lncRNA	Gm49116
ENSMUSG00000115266	lncRNA	4930557F08Rik
ENSMUSG00000115614	lncRNA	Gm41276
ENSMUSG00000115485	lncRNA	Gm49126
ENSMUSG00000025370	protein_coding	Cdh9
ENSMUSG00000115460	lncRNA	Gm49127
ENSMUSG00000115182	lncRNA	Gm49128
ENSMUSG00000115492	lncRNA	Gm41277
ENSMUSG00000098150	lncRNA	4921515E04Rik
ENSMUSG00000084873	lncRNA	C030047K22Rik
ENSMUSG00000022321	protein_coding	Cdh10
ENSMUSG00000115803	lncRNA	Gm35496
ENSMUSG00000115352	lncRNA	Gm49160
ENSMUSG00000114971	lncRNA	Gm49162
ENSMUSG00000115413	lncRNA	Gm49166
ENSMUSG00000115122	lncRNA	Gm49685
ENSMUSG00000040452	protein_coding	Cdh12
ENSMUSG00000047565	protein_coding	Acot10
ENSMUSG00000040420	protein_coding	Cdh18
ENSMUSG00000115560	lncRNA	Gm49191
ENSMUSG00000115198	lncRNA	Gm49729
ENSMUSG00000115261	lncRNA	Gm35769
ENSMUSG00000097452	lncRNA	Gm2824
ENSMUSG00000115174	lncRNA	Gm35996
ENSMUSG00000051237	lncRNA	9230109A22Rik
ENSMUSG00000115355	lncRNA	4930445E18Rik
ENSMUSG00000045763	protein_coding	Basp1
ENSMUSG00000056089	lncRNA	Gm5468
ENSMUSG00000115850	lncRNA	Gm48956
ENSMUSG00000115729	lncRNA	Gm48957
ENSMUSG00000115204	lncRNA	Gm36642
ENSMUSG00000022272	protein_coding	Myo10
ENSMUSG00000022270	protein_coding	Retreg1
ENSMUSG00000052253	protein_coding	Zfp622
ENSMUSG00000115335	lncRNA	Gm41279
ENSMUSG00000022269	protein_coding	March11
ENSMUSG00000043556	protein_coding	Fbxl7
ENSMUSG00000115433	lncRNA	Gm49267
ENSMUSG00000115138	lncRNA	Gm36899
ENSMUSG00000022265	protein_coding	Ank
ENSMUSG00000046034	protein_coding	Otulin
ENSMUSG00000056069	protein_coding	Otulinl
ENSMUSG00000022263	protein_coding	Trio
ENSMUSG00000115773	lncRNA	Gm31458
ENSMUSG00000115839	lncRNA	Gm49233
ENSMUSG00000022262	protein_coding	Dnah5
ENSMUSG00000022240	protein_coding	Ctnnd2
ENSMUSG00000115337	lncRNA	4930570B17Rik
ENSMUSG00000115012	lncRNA	9630009A06Rik
ENSMUSG00000115474	lncRNA	4930430F21Rik
ENSMUSG00000039168	protein_coding	Dap
ENSMUSG00000022237	protein_coding	Ankrd33b
ENSMUSG00000022236	protein_coding	Ropn1l
ENSMUSG00000115710	lncRNA	Gm49208
ENSMUSG00000039100	protein_coding	March6
ENSMUSG00000115383	lncRNA	Gm49216
ENSMUSG00000022235	protein_coding	Cmbl
ENSMUSG00000022234	protein_coding	Cct5
ENSMUSG00000039065	protein_coding	Atpsckmt
ENSMUSG00000045267	protein_coding	Tas2r119
ENSMUSG00000107924	lncRNA	4930518I17Rik
ENSMUSG00000096956	lncRNA	Snhg18
ENSMUSG00000022231	protein_coding	Sema5a
ENSMUSG00000115063	lncRNA	4930465K09Rik
ENSMUSG00000115749	lncRNA	Gm41289
ENSMUSG00000115317	lncRNA	Gm32618
ENSMUSG00000022261	protein_coding	Sdc2
ENSMUSG00000115140	lncRNA	Gm32764
ENSMUSG00000039007	protein_coding	Cpq
ENSMUSG00000115779	lncRNA	4930592A05Rik
ENSMUSG00000038984	protein_coding	Tspyl5
ENSMUSG00000115428	lncRNA	Gm41290
ENSMUSG00000022255	protein_coding	Mtdh
ENSMUSG00000022257	protein_coding	Laptm4b
ENSMUSG00000022324	protein_coding	Matn2
ENSMUSG00000094447	protein_coding	9430069I07Rik
ENSMUSG00000058600	protein_coding	Rpl30
ENSMUSG00000044726	protein_coding	Erich5
ENSMUSG00000022323	protein_coding	Rida
ENSMUSG00000022325	protein_coding	Pop1
ENSMUSG00000038879	protein_coding	Nipal2
ENSMUSG00000115526	lncRNA	4930413F20Rik
ENSMUSG00000050963	protein_coding	Kcns2
ENSMUSG00000022329	protein_coding	Stk3
ENSMUSG00000115345	lncRNA	Gm33497
ENSMUSG00000022330	protein_coding	Osr2
ENSMUSG00000115453	lncRNA	BC048602
ENSMUSG00000115829	lncRNA	Gm48960
ENSMUSG00000037646	protein_coding	Vps13b
ENSMUSG00000014313	protein_coding	Cox6c
ENSMUSG00000037627	protein_coding	Rgs22
ENSMUSG00000048230	protein_coding	Fbxo43
ENSMUSG00000045996	protein_coding	Polr2k
ENSMUSG00000037617	protein_coding	Spag1
ENSMUSG00000115811	lncRNA	Gm41293
ENSMUSG00000022280	protein_coding	Rnf19a
ENSMUSG00000115715	lncRNA	Gm33936
ENSMUSG00000115278	lncRNA	Gm34150
ENSMUSG00000114981	lncRNA	Gm34093
ENSMUSG00000115395	lncRNA	Gm49224
ENSMUSG00000048307	protein_coding	Ankrd46
ENSMUSG00000013611	protein_coding	Snx31
ENSMUSG00000022283	protein_coding	Pabpc1
ENSMUSG00000115037	lncRNA	Gm49262
ENSMUSG00000115127	lncRNA	Gm46515
ENSMUSG00000115834	lncRNA	Gm10385
ENSMUSG00000115103	lncRNA	Gm49263
ENSMUSG00000022285	protein_coding	Ywhaz
ENSMUSG00000115750	lncRNA	Gm49282
ENSMUSG00000072618	lncRNA	Gm10384
ENSMUSG00000115430	lncRNA	Gm41300
ENSMUSG00000115333	lncRNA	Gm34590
ENSMUSG00000062397	protein_coding	Zfp706
ENSMUSG00000097259	lncRNA	Gm26766
ENSMUSG00000089804	lncRNA	Gm16136
ENSMUSG00000022286	protein_coding	Grhl2
ENSMUSG00000089949	lncRNA	Gm16137
ENSMUSG00000051359	protein_coding	Ncald
ENSMUSG00000101671	lncRNA	Gm28221
ENSMUSG00000086992	lncRNA	Gm15941
ENSMUSG00000022288	protein_coding	4930447A16Rik
ENSMUSG00000086125	lncRNA	Gm15942
ENSMUSG00000086313	lncRNA	Gm15940
ENSMUSG00000115326	lncRNA	Gm35019
ENSMUSG00000022292	protein_coding	Rrm2b
ENSMUSG00000115249	lncRNA	Gm49085
ENSMUSG00000037487	protein_coding	Ubr5
ENSMUSG00000115771	lncRNA	Gm49312
ENSMUSG00000115680	lncRNA	Gm35167
ENSMUSG00000061923	protein_coding	Odf1
ENSMUSG00000115307	lncRNA	Gm49313
ENSMUSG00000037465	protein_coding	Klf10
ENSMUSG00000115456	lncRNA	Gm35248
ENSMUSG00000115405	lncRNA	Gm41307
ENSMUSG00000115009	lncRNA	G930009F23Rik
ENSMUSG00000037458	protein_coding	Azin1
ENSMUSG00000115546	lncRNA	Gm49077
ENSMUSG00000102106	lncRNA	2310043O21Rik
ENSMUSG00000115547	lncRNA	1100001I12Rik
ENSMUSG00000022295	protein_coding	Atp6v1c1
ENSMUSG00000115620	lncRNA	Gm45924
ENSMUSG00000114994	lncRNA	Gm49097
ENSMUSG00000022296	protein_coding	Baalc
ENSMUSG00000097875	lncRNA	Gm26704
ENSMUSG00000022297	protein_coding	Fzd6
ENSMUSG00000115508	lncRNA	Gm49786
ENSMUSG00000054196	protein_coding	Cthrc1
ENSMUSG00000022299	protein_coding	Slc25a32
ENSMUSG00000022300	protein_coding	Dcaf13
ENSMUSG00000037386	protein_coding	Rims2
ENSMUSG00000022303	protein_coding	Dcstamp
ENSMUSG00000022304	protein_coding	Dpys
ENSMUSG00000087695	lncRNA	Gm16291
ENSMUSG00000022305	protein_coding	Lrp12
ENSMUSG00000115230	lncRNA	AU022793
ENSMUSG00000115142	lncRNA	Gm33251
ENSMUSG00000094112	protein_coding	9330182O14Rik
ENSMUSG00000115367	lncRNA	Gm33301
ENSMUSG00000115820	lncRNA	Gm41311
ENSMUSG00000056332	lncRNA	Gm16294
ENSMUSG00000022306	protein_coding	Zfpm2
ENSMUSG00000022307	protein_coding	Oxr1
ENSMUSG00000097232	lncRNA	Gm26854
ENSMUSG00000042895	protein_coding	Abra
ENSMUSG00000115986	lncRNA	Gm49439
ENSMUSG00000115988	lncRNA	Gm49441
ENSMUSG00000116245	lncRNA	Gm49452
ENSMUSG00000022309	protein_coding	Angpt1
ENSMUSG00000097805	lncRNA	Gm17473
ENSMUSG00000051920	protein_coding	Rspo2
ENSMUSG00000022336	protein_coding	Eif3e
ENSMUSG00000115635	lncRNA	Gm49271
ENSMUSG00000072592	lncRNA	Gm10373
ENSMUSG00000022337	protein_coding	Emc2
ENSMUSG00000054409	protein_coding	Tmem74
ENSMUSG00000038760	protein_coding	Trhr
ENSMUSG00000038736	protein_coding	Nudcd1
ENSMUSG00000022338	protein_coding	Eny2
ENSMUSG00000038725	protein_coding	Pkhd1l1
ENSMUSG00000022339	protein_coding	Ebag9
ENSMUSG00000022340	protein_coding	Sybu
ENSMUSG00000022342	protein_coding	Kcnv1
ENSMUSG00000099751	lncRNA	1700022A22Rik
ENSMUSG00000115177	lncRNA	4930523O13Rik
ENSMUSG00000051198	lncRNA	4930548G14Rik
ENSMUSG00000022311	protein_coding	Csmd3
ENSMUSG00000115775	lncRNA	Gm41318
ENSMUSG00000115478	lncRNA	Gm49198
ENSMUSG00000038679	protein_coding	Trps1
ENSMUSG00000115339	lncRNA	Gm48913
ENSMUSG00000115654	lncRNA	Gm19303
ENSMUSG00000115563	lncRNA	Gm34562
ENSMUSG00000022312	protein_coding	Eif3h
ENSMUSG00000022313	protein_coding	Utp23
ENSMUSG00000115284	lncRNA	Gm34678
ENSMUSG00000115616	lncRNA	Gm48923
ENSMUSG00000022314	protein_coding	Rad21
ENSMUSG00000068522	protein_coding	Aard
ENSMUSG00000022315	protein_coding	Slc30a8
ENSMUSG00000115241	lncRNA	Gm41322
ENSMUSG00000038622	protein_coding	Med30
ENSMUSG00000115137	lncRNA	Gm34794
ENSMUSG00000061731	protein_coding	Ext1
ENSMUSG00000058656	protein_coding	Samd12
ENSMUSG00000115761	lncRNA	1700015H07Rik
ENSMUSG00000072584	protein_coding	Gm7489
ENSMUSG00000063727	protein_coding	Tnfrsf11b
ENSMUSG00000038591	protein_coding	Colec10
ENSMUSG00000024479	protein_coding	Mal2
ENSMUSG00000037362	protein_coding	Ccn3
ENSMUSG00000022425	protein_coding	Enpp2
ENSMUSG00000097286	lncRNA	Gm26684
ENSMUSG00000115245	lncRNA	4930478E11Rik
ENSMUSG00000037343	protein_coding	Taf2
ENSMUSG00000022422	protein_coding	Dscc1
ENSMUSG00000115657	lncRNA	Gm41325
ENSMUSG00000053749	lncRNA	Gm9920
ENSMUSG00000022419	protein_coding	Deptor
ENSMUSG00000022371	protein_coding	Col14a1
ENSMUSG00000101568	lncRNA	1700040F17Rik
ENSMUSG00000115414	lncRNA	Gm49257
ENSMUSG00000022370	protein_coding	Mrpl13
ENSMUSG00000022369	protein_coding	Mtbp
ENSMUSG00000060429	protein_coding	Sntb1
ENSMUSG00000115200	lncRNA	Gm46516
ENSMUSG00000115361	lncRNA	Gm49211
ENSMUSG00000115678	lncRNA	Gm49212
ENSMUSG00000022367	protein_coding	Has2
ENSMUSG00000086541	lncRNA	Has2os
ENSMUSG00000115172	lncRNA	Gm2582
ENSMUSG00000022366	protein_coding	Slc22a22
ENSMUSG00000071757	protein_coding	Zhx2
ENSMUSG00000090002	lncRNA	Gm16006
ENSMUSG00000047807	lncRNA	9330154K18Rik
ENSMUSG00000022365	protein_coding	Derl1
ENSMUSG00000022364	protein_coding	Tbc1d31
